run_id,message_id,device_id,payload_number,send_timestamp_ns,payload_size_bytes,published_by_client
20260618_165935_586298,20260618_165935_586298-121-04,121,4,1781776779283115900,143,1
20260618_165935_586298,20260618_165935_586298-121-05,121,5,1781776779289075500,143,1
20260618_165935_586298,20260618_165935_586298-122-01,122,1,1781776779295238100,143,1
20260618_165935_586298,20260618_165935_586298-122-02,122,2,1781776779301385400,145,1
20260618_165935_586298,20260618_165935_586298-122-03,122,3,1781776779307394000,144,1
20260618_165935_586298,20260618_165935_586298-122-04,122,4,1781776779314138800,144,1
20260618_165935_586298,20260618_165935_586298-122-05,122,5,1781776779320117800,144,1
20260618_165935_586298,20260618_165935_586298-123-01,123,1,1781776779325808800,142,1
20260618_165935_586298,20260618_165935_586298-123-02,123,2,1781776779332046700,142,1
20260618_165935_586298,20260618_165935_586298-123-03,123,3,1781776779338226300,142,1
20260618_165935_586298,20260618_165935_586298-123-04,123,4,1781776779344830300,145,1
20260618_165935_586298,20260618_165935_586298-123-05,123,5,1781776779350800400,145,1
20260618_165935_586298,20260618_165935_586298-124-01,124,1,1781776779356488800,145,1
20260618_165935_586298,20260618_165935_586298-124-02,124,2,1781776779362525700,144,1
20260618_165935_586298,20260618_165935_586298-124-03,124,3,1781776779368452700,144,1
20260618_165935_586298,20260618_165935_586298-124-04,124,4,1781776779375170400,143,1
20260618_165935_586298,20260618_165935_586298-124-05,124,5,1781776779382447500,144,1
20260618_165935_586298,20260618_165935_586298-125-01,125,1,1781776779389304900,144,1
20260618_165935_586298,20260618_165935_586298-125-02,125,2,1781776779396145200,144,1
20260618_165935_586298,20260618_165935_586298-125-03,125,3,1781776779402762700,143,1
20260618_165935_586298,20260618_165935_586298-125-04,125,4,1781776779409302800,144,1
20260618_165935_586298,20260618_165935_586298-125-05,125,5,1781776779415799700,144,1
20260618_165935_586298,20260618_165935_586298-126-01,126,1,1781776779421946300,145,1
20260618_165935_586298,20260618_165935_586298-126-02,126,2,1781776779427834400,144,1
20260618_165935_586298,20260618_165935_586298-126-03,126,3,1781776779433925800,144,1
20260618_165935_586298,20260618_165935_586298-126-04,126,4,1781776779439858600,145,1
20260618_165935_586298,20260618_165935_586298-126-05,126,5,1781776779445741200,145,1
20260618_165935_586298,20260618_165935_586298-127-01,127,1,1781776779451638200,143,1
20260618_165935_586298,20260618_165935_586298-127-02,127,2,1781776779457932200,143,1
20260618_165935_586298,20260618_165935_586298-127-03,127,3,1781776779464023600,144,1
20260618_165935_586298,20260618_165935_586298-127-04,127,4,1781776779469902500,143,1
20260618_165935_586298,20260618_165935_586298-127-05,127,5,1781776779475983000,143,1
20260618_165935_586298,20260618_165935_586298-128-01,128,1,1781776779481746700,143,1
20260618_165935_586298,20260618_165935_586298-128-02,128,2,1781776779487592500,144,1
20260618_165935_586298,20260618_165935_586298-128-03,128,3,1781776779493512100,143,1
20260618_165935_586298,20260618_165935_586298-128-04,128,4,1781776779499300400,144,1
20260618_165935_586298,20260618_165935_586298-128-05,128,5,1781776779505686300,144,1
20260618_165935_586298,20260618_165935_586298-129-01,129,1,1781776779511601300,145,1
20260618_165935_586298,20260618_165935_586298-129-02,129,2,1781776779517736200,144,1
20260618_165935_586298,20260618_165935_586298-129-03,129,3,1781776779523962100,145,1
20260618_165935_586298,20260618_165935_586298-129-04,129,4,1781776779530127800,143,1
20260618_165935_586298,20260618_165935_586298-129-05,129,5,1781776779536296600,145,1
20260618_165935_586298,20260618_165935_586298-130-01,130,1,1781776779542149200,144,1
20260618_165935_586298,20260618_165935_586298-130-02,130,2,1781776779548124000,144,1
20260618_165935_586298,20260618_165935_586298-130-03,130,3,1781776779553740700,145,1
20260618_165935_586298,20260618_165935_586298-130-04,130,4,1781776779559308400,144,1
20260618_165935_586298,20260618_165935_586298-130-05,130,5,1781776779565301600,145,1
20260618_165935_586298,20260618_165935_586298-131-01,131,1,1781776779571705100,143,1
20260618_165935_586298,20260618_165935_586298-131-02,131,2,1781776779577929900,142,1
20260618_165935_586298,20260618_165935_586298-131-03,131,3,1781776779583679300,145,1
20260618_165935_586298,20260618_165935_586298-131-04,131,4,1781776779590100500,145,1
20260618_165935_586298,20260618_165935_586298-131-05,131,5,1781776779596519300,145,1
20260618_165935_586298,20260618_165935_586298-132-01,132,1,1781776779602765400,145,1
20260618_165935_586298,20260618_165935_586298-132-02,132,2,1781776779608925400,144,1
20260618_165935_586298,20260618_165935_586298-132-03,132,3,1781776779614830200,142,1
20260618_165935_586298,20260618_165935_586298-132-04,132,4,1781776779621399500,145,1
20260618_165935_586298,20260618_165935_586298-132-05,132,5,1781776779628513400,143,1
20260618_165935_586298,20260618_165935_586298-133-01,133,1,1781776779634580700,145,1
20260618_165935_586298,20260618_165935_586298-133-02,133,2,1781776779640784000,145,1
20260618_165935_586298,20260618_165935_586298-133-03,133,3,1781776779646783300,145,1
20260618_165935_586298,20260618_165935_586298-133-04,133,4,1781776779652832700,144,1
20260618_165935_586298,20260618_165935_586298-133-05,133,5,1781776779658654500,145,1
20260618_165935_586298,20260618_165935_586298-134-01,134,1,1781776779664906400,144,1
20260618_165935_586298,20260618_165935_586298-134-02,134,2,1781776779670981000,144,1
20260618_165935_586298,20260618_165935_586298-134-03,134,3,1781776779677200600,145,1
20260618_165935_586298,20260618_165935_586298-134-04,134,4,1781776779683342900,142,1
20260618_165935_586298,20260618_165935_586298-134-05,134,5,1781776779689278100,144,1
20260618_165935_586298,20260618_165935_586298-135-01,135,1,1781776779695214300,143,1
20260618_165935_586298,20260618_165935_586298-135-02,135,2,1781776779701010000,145,1
20260618_165935_586298,20260618_165935_586298-135-03,135,3,1781776779706589000,145,1
20260618_165935_586298,20260618_165935_586298-135-04,135,4,1781776779712532500,145,1
20260618_165935_586298,20260618_165935_586298-135-05,135,5,1781776779718462500,142,1
20260618_165935_586298,20260618_165935_586298-136-01,136,1,1781776779724461800,144,1
20260618_165935_586298,20260618_165935_586298-136-02,136,2,1781776779730578300,145,1
20260618_165935_586298,20260618_165935_586298-136-03,136,3,1781776779736222000,143,1
20260618_165935_586298,20260618_165935_586298-136-04,136,4,1781776779742210100,144,1
20260618_165935_586298,20260618_165935_586298-136-05,136,5,1781776779748324900,144,1
20260618_165935_586298,20260618_165935_586298-137-01,137,1,1781776779754175900,143,1
20260618_165935_586298,20260618_165935_586298-137-02,137,2,1781776779760021200,145,1
20260618_165935_586298,20260618_165935_586298-137-03,137,3,1781776779765726300,144,1
20260618_165935_586298,20260618_165935_586298-137-04,137,4,1781776779771491600,143,1
20260618_165935_586298,20260618_165935_586298-137-05,137,5,1781776779777812800,143,1
20260618_165935_586298,20260618_165935_586298-138-01,138,1,1781776779783918900,145,1
20260618_165935_586298,20260618_165935_586298-138-02,138,2,1781776779790080700,143,1
20260618_165935_586298,20260618_165935_586298-138-03,138,3,1781776779796589000,145,1
20260618_165935_586298,20260618_165935_586298-138-04,138,4,1781776779803421000,144,1
20260618_165935_586298,20260618_165935_586298-138-05,138,5,1781776779809894100,145,1
20260618_165935_586298,20260618_165935_586298-139-01,139,1,1781776779815514900,144,1
20260618_165935_586298,20260618_165935_586298-139-02,139,2,1781776779822355600,144,1
20260618_165935_586298,20260618_165935_586298-139-03,139,3,1781776779828629000,145,1
20260618_165935_586298,20260618_165935_586298-139-04,139,4,1781776779834317300,144,1
20260618_165935_586298,20260618_165935_586298-139-05,139,5,1781776779840216100,143,1
20260618_165935_586298,20260618_165935_586298-140-01,140,1,1781776779847143200,143,1
20260618_165935_586298,20260618_165935_586298-140-02,140,2,1781776779853410300,144,1
20260618_165935_586298,20260618_165935_586298-140-03,140,3,1781776779859212900,145,1
20260618_165935_586298,20260618_165935_586298-140-04,140,4,1781776779865358800,144,1
20260618_165935_586298,20260618_165935_586298-140-05,140,5,1781776779871509100,145,1
20260618_165935_586298,20260618_165935_586298-141-01,141,1,1781776779878530700,144,1
20260618_165935_586298,20260618_165935_586298-141-02,141,2,1781776779884481100,145,1
20260618_165935_586298,20260618_165935_586298-141-03,141,3,1781776779890325000,144,1
20260618_165935_586298,20260618_165935_586298-141-04,141,4,1781776779896673400,144,1
20260618_165935_586298,20260618_165935_586298-141-05,141,5,1781776779902925700,145,1
20260618_165935_586298,20260618_165935_586298-142-01,142,1,1781776779908727100,145,1
20260618_165935_586298,20260618_165935_586298-142-02,142,2,1781776779915032600,144,1
20260618_165935_586298,20260618_165935_586298-142-03,142,3,1781776779921018600,144,1
20260618_165935_586298,20260618_165935_586298-142-04,142,4,1781776779926886200,144,1
20260618_165935_586298,20260618_165935_586298-142-05,142,5,1781776779933352700,145,1
20260618_165935_586298,20260618_165935_586298-143-01,143,1,1781776779939401100,144,1
20260618_165935_586298,20260618_165935_586298-143-02,143,2,1781776779945501200,145,1
20260618_165935_586298,20260618_165935_586298-143-03,143,3,1781776779951192800,144,1
20260618_165935_586298,20260618_165935_586298-143-04,143,4,1781776779957224000,145,1
20260618_165935_586298,20260618_165935_586298-143-05,143,5,1781776779963210200,145,1
20260618_165935_586298,20260618_165935_586298-144-01,144,1,1781776779969264300,145,1
20260618_165935_586298,20260618_165935_586298-144-02,144,2,1781776779975562700,144,1
20260618_165935_586298,20260618_165935_586298-144-03,144,3,1781776779981612400,144,1
20260618_165935_586298,20260618_165935_586298-144-04,144,4,1781776779987920300,144,1
20260618_165935_586298,20260618_165935_586298-144-05,144,5,1781776779994302100,144,1
20260618_165935_586298,20260618_165935_586298-145-01,145,1,1781776780000278800,145,1
20260618_165935_586298,20260618_165935_586298-145-02,145,2,1781776780006141300,143,1
20260618_165935_586298,20260618_165935_586298-145-03,145,3,1781776780012126900,143,1
20260618_165935_586298,20260618_165935_586298-145-04,145,4,1781776780018244900,144,1
20260618_165935_586298,20260618_165935_586298-145-05,145,5,1781776780024173400,145,1
20260618_165935_586298,20260618_165935_586298-146-01,146,1,1781776780030401100,145,1
20260618_165935_586298,20260618_165935_586298-146-02,146,2,1781776780036337700,144,1
20260618_165935_586298,20260618_165935_586298-146-03,146,3,1781776780042174500,143,1
20260618_165935_586298,20260618_165935_586298-146-04,146,4,1781776780048012000,144,1
20260618_165935_586298,20260618_165935_586298-146-05,146,5,1781776780054031800,144,1
20260618_165935_586298,20260618_165935_586298-147-01,147,1,1781776780059824200,145,1
20260618_165935_586298,20260618_165935_586298-147-02,147,2,1781776780065430700,145,1
20260618_165935_586298,20260618_165935_586298-147-03,147,3,1781776780070928800,145,1
20260618_165935_586298,20260618_165935_586298-147-04,147,4,1781776780076584200,143,1
20260618_165935_586298,20260618_165935_586298-147-05,147,5,1781776780082250100,145,1
20260618_165935_586298,20260618_165935_586298-148-01,148,1,1781776780087833900,145,1
20260618_165935_586298,20260618_165935_586298-148-02,148,2,1781776780093539300,144,1
20260618_165935_586298,20260618_165935_586298-148-03,148,3,1781776780099627200,145,1
20260618_165935_586298,20260618_165935_586298-148-04,148,4,1781776780105312300,144,1
20260618_165935_586298,20260618_165935_586298-148-05,148,5,1781776780111319100,145,1
20260618_165935_586298,20260618_165935_586298-149-01,149,1,1781776780117101800,142,1
20260618_165935_586298,20260618_165935_586298-149-02,149,2,1781776780123030700,144,1
20260618_165935_586298,20260618_165935_586298-149-03,149,3,1781776780129146100,145,1
20260618_165935_586298,20260618_165935_586298-149-04,149,4,1781776780134863600,143,1
20260618_165935_586298,20260618_165935_586298-149-05,149,5,1781776780140945200,144,1
20260618_165935_586298,20260618_165935_586298-150-01,150,1,1781776780146489700,143,1
20260618_165935_586298,20260618_165935_586298-150-02,150,2,1781776780152065000,141,1
20260618_165935_586298,20260618_165935_586298-150-03,150,3,1781776780157758700,145,1
20260618_165935_586298,20260618_165935_586298-150-04,150,4,1781776780163428100,145,1
20260618_165935_586298,20260618_165935_586298-150-05,150,5,1781776780169128400,141,1
20260618_165935_586298,20260618_165935_586298-151-01,151,1,1781776780175124100,144,1
20260618_165935_586298,20260618_165935_586298-151-02,151,2,1781776780181296900,145,1
20260618_165935_586298,20260618_165935_586298-151-03,151,3,1781776780187012800,143,1
20260618_165935_586298,20260618_165935_586298-151-04,151,4,1781776780193245400,145,1
20260618_165935_586298,20260618_165935_586298-151-05,151,5,1781776780199344400,143,1
20260618_165935_586298,20260618_165935_586298-152-01,152,1,1781776780205151200,145,1
20260618_165935_586298,20260618_165935_586298-152-02,152,2,1781776780211997400,145,1
20260618_165935_586298,20260618_165935_586298-152-03,152,3,1781776780218015200,144,1
20260618_165935_586298,20260618_165935_586298-152-04,152,4,1781776780223625200,143,1
20260618_165935_586298,20260618_165935_586298-152-05,152,5,1781776780229707200,145,1
20260618_165935_586298,20260618_165935_586298-153-01,153,1,1781776780235658400,144,1
20260618_165935_586298,20260618_165935_586298-153-02,153,2,1781776780241565800,143,1
20260618_165935_586298,20260618_165935_586298-153-03,153,3,1781776780247649200,144,1
20260618_165935_586298,20260618_165935_586298-153-04,153,4,1781776780253762400,144,1
20260618_165935_586298,20260618_165935_586298-153-05,153,5,1781776780259728300,144,1
20260618_165935_586298,20260618_165935_586298-154-01,154,1,1781776780265450300,144,1
20260618_165935_586298,20260618_165935_586298-154-02,154,2,1781776780271198600,145,1
20260618_165935_586298,20260618_165935_586298-154-03,154,3,1781776780277101000,144,1
20260618_165935_586298,20260618_165935_586298-154-04,154,4,1781776780283269100,145,1
20260618_165935_586298,20260618_165935_586298-154-05,154,5,1781776780289715500,143,1
20260618_165935_586298,20260618_165935_586298-155-01,155,1,1781776780295643300,145,1
20260618_165935_586298,20260618_165935_586298-155-02,155,2,1781776780301176900,143,1
20260618_165935_586298,20260618_165935_586298-155-03,155,3,1781776780306828600,145,1
20260618_165935_586298,20260618_165935_586298-155-04,155,4,1781776780312429400,145,1
20260618_165935_586298,20260618_165935_586298-155-05,155,5,1781776780318329000,145,1
20260618_165935_586298,20260618_165935_586298-156-01,156,1,1781776780324090000,144,1
20260618_165935_586298,20260618_165935_586298-156-02,156,2,1781776780329696800,140,1
20260618_165935_586298,20260618_165935_586298-156-03,156,3,1781776780335577600,145,1
20260618_165935_586298,20260618_165935_586298-156-04,156,4,1781776780341578700,144,1
20260618_165935_586298,20260618_165935_586298-156-05,156,5,1781776780347552300,144,1
20260618_165935_586298,20260618_165935_586298-157-01,157,1,1781776780353667400,143,1
20260618_165935_586298,20260618_165935_586298-157-02,157,2,1781776780359329200,141,1
20260618_165935_586298,20260618_165935_586298-157-03,157,3,1781776780365170400,145,1
20260618_165935_586298,20260618_165935_586298-157-04,157,4,1781776780371327600,143,1
20260618_165935_586298,20260618_165935_586298-157-05,157,5,1781776780378657100,144,1
20260618_165935_586298,20260618_165935_586298-158-01,158,1,1781776780384729400,145,1
20260618_165935_586298,20260618_165935_586298-158-02,158,2,1781776780390643400,145,1
20260618_165935_586298,20260618_165935_586298-158-03,158,3,1781776780397219300,145,1
20260618_165935_586298,20260618_165935_586298-158-04,158,4,1781776780403298500,143,1
20260618_165935_586298,20260618_165935_586298-158-05,158,5,1781776780409368500,143,1
20260618_165935_586298,20260618_165935_586298-159-01,159,1,1781776780415467300,145,1
20260618_165935_586298,20260618_165935_586298-159-02,159,2,1781776780421861300,144,1
20260618_165935_586298,20260618_165935_586298-159-03,159,3,1781776780428493600,144,1
20260618_165935_586298,20260618_165935_586298-159-04,159,4,1781776780434509300,144,1
20260618_165935_586298,20260618_165935_586298-159-05,159,5,1781776780440288000,144,1
20260618_165935_586298,20260618_165935_586298-160-01,160,1,1781776780446404500,144,1
20260618_165935_586298,20260618_165935_586298-160-02,160,2,1781776780452279700,144,1
20260618_165935_586298,20260618_165935_586298-160-03,160,3,1781776780458445500,144,1
20260618_165935_586298,20260618_165935_586298-160-04,160,4,1781776780464252000,144,1
20260618_165935_586298,20260618_165935_586298-160-05,160,5,1781776780469872300,143,1
20260618_165935_586298,20260618_165935_586298-161-01,161,1,1781776780476069500,145,1
20260618_165935_586298,20260618_165935_586298-161-02,161,2,1781776780482082400,145,1
20260618_165935_586298,20260618_165935_586298-161-03,161,3,1781776780487909200,144,1
20260618_165935_586298,20260618_165935_586298-161-04,161,4,1781776780493716300,145,1
20260618_165935_586298,20260618_165935_586298-161-05,161,5,1781776780499308600,143,1
20260618_165935_586298,20260618_165935_586298-162-01,162,1,1781776780505466000,144,1
20260618_165935_586298,20260618_165935_586298-162-02,162,2,1781776780511096700,144,1
20260618_165935_586298,20260618_165935_586298-162-03,162,3,1781776780517023200,145,1
20260618_165935_586298,20260618_165935_586298-162-04,162,4,1781776780522896400,144,1
20260618_165935_586298,20260618_165935_586298-162-05,162,5,1781776780528735600,144,1
20260618_165935_586298,20260618_165935_586298-163-01,163,1,1781776780534392600,145,1
20260618_165935_586298,20260618_165935_586298-163-02,163,2,1781776780540078900,144,1
20260618_165935_586298,20260618_165935_586298-163-03,163,3,1781776780546001800,145,1
20260618_165935_586298,20260618_165935_586298-163-04,163,4,1781776780551674400,145,1
20260618_165935_586298,20260618_165935_586298-163-05,163,5,1781776780557393000,143,1
20260618_165935_586298,20260618_165935_586298-164-01,164,1,1781776780563212000,145,1
20260618_165935_586298,20260618_165935_586298-164-02,164,2,1781776780568981700,141,1
20260618_165935_586298,20260618_165935_586298-164-03,164,3,1781776780574794300,145,1
20260618_165935_586298,20260618_165935_586298-164-04,164,4,1781776780580839400,144,1
20260618_165935_586298,20260618_165935_586298-164-05,164,5,1781776780586870800,145,1
20260618_165935_586298,20260618_165935_586298-165-01,165,1,1781776780592616300,143,1
20260618_165935_586298,20260618_165935_586298-165-02,165,2,1781776780598423000,145,1
20260618_165935_586298,20260618_165935_586298-165-03,165,3,1781776780604267800,145,1
20260618_165935_586298,20260618_165935_586298-165-04,165,4,1781776780609781300,145,1
20260618_165935_586298,20260618_165935_586298-165-05,165,5,1781776780615708600,144,1
20260618_165935_586298,20260618_165935_586298-166-01,166,1,1781776780621397600,145,1
20260618_165935_586298,20260618_165935_586298-166-02,166,2,1781776780627646400,143,1
20260618_165935_586298,20260618_165935_586298-166-03,166,3,1781776780633619600,144,1
20260618_165935_586298,20260618_165935_586298-166-04,166,4,1781776780639434200,144,1
20260618_165935_586298,20260618_165935_586298-166-05,166,5,1781776780645297200,144,1
20260618_165935_586298,20260618_165935_586298-167-01,167,1,1781776780650923700,144,1
20260618_165935_586298,20260618_165935_586298-167-02,167,2,1781776780656658600,144,1
20260618_165935_586298,20260618_165935_586298-167-03,167,3,1781776780662324600,144,1
20260618_165935_586298,20260618_165935_586298-167-04,167,4,1781776780668110000,145,1
20260618_165935_586298,20260618_165935_586298-167-05,167,5,1781776780674134200,144,1
20260618_165935_586298,20260618_165935_586298-168-01,168,1,1781776780680127300,144,1
20260618_165935_586298,20260618_165935_586298-168-02,168,2,1781776780685855600,144,1
20260618_165935_586298,20260618_165935_586298-168-03,168,3,1781776780691575200,143,1
20260618_165935_586298,20260618_165935_586298-168-04,168,4,1781776780697444100,145,1
20260618_165935_586298,20260618_165935_586298-168-05,168,5,1781776780703623000,141,1
20260618_165935_586298,20260618_165935_586298-169-01,169,1,1781776780709490400,143,1
20260618_165935_586298,20260618_165935_586298-169-02,169,2,1781776780715609300,144,1
20260618_165935_586298,20260618_165935_586298-169-03,169,3,1781776780721804700,145,1
20260618_165935_586298,20260618_165935_586298-169-04,169,4,1781776780728230300,145,1
20260618_165935_586298,20260618_165935_586298-169-05,169,5,1781776780734142600,144,1
20260618_165935_586298,20260618_165935_586298-170-01,170,1,1781776780740265600,144,1
20260618_165935_586298,20260618_165935_586298-170-02,170,2,1781776780746086700,143,1
20260618_165935_586298,20260618_165935_586298-170-03,170,3,1781776780752162100,145,1
20260618_165935_586298,20260618_165935_586298-170-04,170,4,1781776780758172700,144,1
20260618_165935_586298,20260618_165935_586298-170-05,170,5,1781776780764399100,145,1
20260618_165935_586298,20260618_165935_586298-171-01,171,1,1781776780770356200,145,1
20260618_165935_586298,20260618_165935_586298-171-02,171,2,1781776780776254200,143,1
20260618_165935_586298,20260618_165935_586298-171-03,171,3,1781776780782185700,143,1
20260618_165935_586298,20260618_165935_586298-171-04,171,4,1781776780787712500,141,1
20260618_165935_586298,20260618_165935_586298-171-05,171,5,1781776780793971600,144,1
20260618_165935_586298,20260618_165935_586298-172-01,172,1,1781776780799753800,144,1
20260618_165935_586298,20260618_165935_586298-172-02,172,2,1781776780805703300,143,1
20260618_165935_586298,20260618_165935_586298-172-03,172,3,1781776780811640600,144,1
20260618_165935_586298,20260618_165935_586298-172-04,172,4,1781776780817660000,143,1
20260618_165935_586298,20260618_165935_586298-172-05,172,5,1781776780823451900,145,1
20260618_165935_586298,20260618_165935_586298-173-01,173,1,1781776780829360100,141,1
20260618_165935_586298,20260618_165935_586298-173-02,173,2,1781776780835052000,144,1
20260618_165935_586298,20260618_165935_586298-173-03,173,3,1781776780840878500,144,1
20260618_165935_586298,20260618_165935_586298-173-04,173,4,1781776780846409900,145,1
20260618_165935_586298,20260618_165935_586298-173-05,173,5,1781776780852121200,143,1
20260618_165935_586298,20260618_165935_586298-174-01,174,1,1781776780857843800,144,1
20260618_165935_586298,20260618_165935_586298-174-02,174,2,1781776780863223200,144,1
20260618_165935_586298,20260618_165935_586298-174-03,174,3,1781776780869182400,145,1
20260618_165935_586298,20260618_165935_586298-174-04,174,4,1781776780874948200,145,1
20260618_165935_586298,20260618_165935_586298-174-05,174,5,1781776780881112200,144,1
20260618_165935_586298,20260618_165935_586298-175-01,175,1,1781776780886748700,145,1
20260618_165935_586298,20260618_165935_586298-175-02,175,2,1781776780892736100,144,1
20260618_165935_586298,20260618_165935_586298-175-03,175,3,1781776780898615500,144,1
20260618_165935_586298,20260618_165935_586298-175-04,175,4,1781776780904373900,145,1
20260618_165935_586298,20260618_165935_586298-175-05,175,5,1781776780910352400,144,1
20260618_165935_586298,20260618_165935_586298-176-01,176,1,1781776780915963800,145,1
20260618_165935_586298,20260618_165935_586298-176-02,176,2,1781776780922234800,145,1
20260618_165935_586298,20260618_165935_586298-176-03,176,3,1781776780928247400,144,1
20260618_165935_586298,20260618_165935_586298-176-04,176,4,1781776780933784600,144,1
20260618_165935_586298,20260618_165935_586298-176-05,176,5,1781776780939588900,141,1
20260618_165935_586298,20260618_165935_586298-177-01,177,1,1781776780945649300,145,1
20260618_165935_586298,20260618_165935_586298-177-02,177,2,1781776780951381800,142,1
20260618_165935_586298,20260618_165935_586298-177-03,177,3,1781776780957075300,142,1
20260618_165935_586298,20260618_165935_586298-177-04,177,4,1781776780963154400,141,1
20260618_165935_586298,20260618_165935_586298-177-05,177,5,1781776780968942800,144,1
20260618_165935_586298,20260618_165935_586298-178-01,178,1,1781776780974606200,144,1
20260618_165935_586298,20260618_165935_586298-178-02,178,2,1781776780980229100,143,1
20260618_165935_586298,20260618_165935_586298-178-03,178,3,1781776780986051700,143,1
20260618_165935_586298,20260618_165935_586298-178-04,178,4,1781776780991937300,144,1
20260618_165935_586298,20260618_165935_586298-178-05,178,5,1781776780997776500,143,1
20260618_165935_586298,20260618_165935_586298-179-01,179,1,1781776781003529700,145,1
20260618_165935_586298,20260618_165935_586298-179-02,179,2,1781776781009592300,144,1
20260618_165935_586298,20260618_165935_586298-179-03,179,3,1781776781015687000,144,1
20260618_165935_586298,20260618_165935_586298-179-04,179,4,1781776781021780800,143,1
20260618_165935_586298,20260618_165935_586298-179-05,179,5,1781776781028704900,144,1
20260618_165935_586298,20260618_165935_586298-180-01,180,1,1781776781034704400,145,1
20260618_165935_586298,20260618_165935_586298-180-02,180,2,1781776781040721500,144,1
20260618_165935_586298,20260618_165935_586298-180-03,180,3,1781776781046744100,145,1
20260618_165935_586298,20260618_165935_586298-180-04,180,4,1781776781052187100,145,1
20260618_165935_586298,20260618_165935_586298-180-05,180,5,1781776781058042400,144,1
20260618_165935_586298,20260618_165935_586298-181-01,181,1,1781776781064963800,145,1
20260618_165935_586298,20260618_165935_586298-181-02,181,2,1781776781071964400,145,1
20260618_165935_586298,20260618_165935_586298-181-03,181,3,1781776781077692400,143,1
20260618_165935_586298,20260618_165935_586298-181-04,181,4,1781776781083725200,144,1
20260618_165935_586298,20260618_165935_586298-181-05,181,5,1781776781089468200,145,1
20260618_165935_586298,20260618_165935_586298-182-01,182,1,1781776781096894000,142,1
20260618_165935_586298,20260618_165935_586298-182-02,182,2,1781776781103348400,143,1
20260618_165935_586298,20260618_165935_586298-182-03,182,3,1781776781109453400,144,1
20260618_165935_586298,20260618_165935_586298-182-04,182,4,1781776781116057200,144,1
20260618_165935_586298,20260618_165935_586298-182-05,182,5,1781776781122109500,143,1
20260618_165935_586298,20260618_165935_586298-183-01,183,1,1781776781128518900,145,1
20260618_165935_586298,20260618_165935_586298-183-02,183,2,1781776781134888800,144,1
20260618_165935_586298,20260618_165935_586298-183-03,183,3,1781776781141181500,145,1
20260618_165935_586298,20260618_165935_586298-183-04,183,4,1781776781147747500,143,1
20260618_165935_586298,20260618_165935_586298-183-05,183,5,1781776781155268200,143,1
20260618_165935_586298,20260618_165935_586298-184-01,184,1,1781776781162221300,145,1
20260618_165935_586298,20260618_165935_586298-184-02,184,2,1781776781167774700,143,1
20260618_165935_586298,20260618_165935_586298-184-03,184,3,1781776781173816400,144,1
20260618_165935_586298,20260618_165935_586298-184-04,184,4,1781776781179707700,143,1
20260618_165935_586298,20260618_165935_586298-184-05,184,5,1781776781185967200,143,1
20260618_165935_586298,20260618_165935_586298-185-01,185,1,1781776781192141800,144,1
20260618_165935_586298,20260618_165935_586298-185-02,185,2,1781776781197979500,143,1
20260618_165935_586298,20260618_165935_586298-185-03,185,3,1781776781203732000,144,1
20260618_165935_586298,20260618_165935_586298-185-04,185,4,1781776781209616400,144,1
20260618_165935_586298,20260618_165935_586298-185-05,185,5,1781776781215385400,143,1
20260618_165935_586298,20260618_165935_586298-186-01,186,1,1781776781221342100,144,1
20260618_165935_586298,20260618_165935_586298-186-02,186,2,1781776781227653300,143,1
20260618_165935_586298,20260618_165935_586298-186-03,186,3,1781776781233529300,145,1
20260618_165935_586298,20260618_165935_586298-186-04,186,4,1781776781239043300,145,1
20260618_165935_586298,20260618_165935_586298-186-05,186,5,1781776781245026700,145,1
20260618_165935_586298,20260618_165935_586298-187-01,187,1,1781776781250595100,145,1
20260618_165935_586298,20260618_165935_586298-187-02,187,2,1781776781256240000,144,1
20260618_165935_586298,20260618_165935_586298-187-03,187,3,1781776781262123900,143,1
20260618_165935_586298,20260618_165935_586298-187-04,187,4,1781776781267785700,144,1
20260618_165935_586298,20260618_165935_586298-187-05,187,5,1781776781273603000,144,1
20260618_165935_586298,20260618_165935_586298-188-01,188,1,1781776781279552700,145,1
20260618_165935_586298,20260618_165935_586298-188-02,188,2,1781776781285344800,142,1
20260618_165935_586298,20260618_165935_586298-188-03,188,3,1781776781290919700,144,1
20260618_165935_586298,20260618_165935_586298-188-04,188,4,1781776781296572800,143,1
20260618_165935_586298,20260618_165935_586298-188-05,188,5,1781776781302464400,145,1
20260618_165935_586298,20260618_165935_586298-189-01,189,1,1781776781308430300,145,1
20260618_165935_586298,20260618_165935_586298-189-02,189,2,1781776781314174400,143,1
20260618_165935_586298,20260618_165935_586298-189-03,189,3,1781776781320033000,144,1
20260618_165935_586298,20260618_165935_586298-189-04,189,4,1781776781325810600,142,1
20260618_165935_586298,20260618_165935_586298-189-05,189,5,1781776781332414700,144,1
20260618_165935_586298,20260618_165935_586298-190-01,190,1,1781776781338709400,144,1
20260618_165935_586298,20260618_165935_586298-190-02,190,2,1781776781346238100,145,1
20260618_165935_586298,20260618_165935_586298-190-03,190,3,1781776781351961000,143,1
20260618_165935_586298,20260618_165935_586298-190-04,190,4,1781776781358558000,142,1
20260618_165935_586298,20260618_165935_586298-190-05,190,5,1781776781364697200,143,1
20260618_165935_586298,20260618_165935_586298-191-01,191,1,1781776781370284700,145,1
